[*] EdgeShield Sensor Simulator started
[+] iot/gateway/sensor-01/telemetry -> value=23.47 rssi=-90 fcnt=1578
[+] iot/gateway/sensor-02/telemetry -> value=54.1 rssi=-82 fcnt=1578
[+] iot/gateway/sensor-03/telemetry -> value=1015.05 rssi=-60 fcnt=1578
[+] iot/gateway/sensor-01/telemetry -> value=22.82 rssi=-85 fcnt=1579
[+] iot/gateway/sensor-02/telemetry -> value=52.52 rssi=-93 fcnt=1579
[+] iot/gateway/sensor-03/telemetry -> value=1012.2 rssi=-70 fcnt=1579
[+] iot/gateway/sensor-01/telemetry -> value=22.81 rssi=-78 fcnt=1580
[+] iot/gateway/sensor-02/telemetry -> value=49.62 rssi=-79 fcnt=1580
[+] iot/gateway/sensor-03/telemetry -> value=1011.66 rssi=-77 fcnt=1580
[+] iot/gateway/sensor-01/telemetry -> value=22.93 rssi=-74 fcnt=1581
[+] iot/gateway/sensor-02/telemetry -> value=62.15 rssi=-80 fcnt=1581
[+] iot/gateway/sensor-03/telemetry -> value=1015.46 rssi=-73 fcnt=1581
[+] iot/gateway/sensor-01/telemetry -> value=23.16 rssi=-92 fcnt=1582
[+] iot/gateway/sensor-02/telemetry -> value=52.07 rssi=-67 fcnt=1582
[+] iot/gateway/sensor-03/telemetry -> value=1014.63 rssi=-81 fcnt=1582
[+] iot/gateway/sensor-01/telemetry -> value=21.93 rssi=-65 fcnt=1583
[+] iot/gateway/sensor-02/telemetry -> value=55.6 rssi=-89 fcnt=1583
[+] iot/gateway/sensor-03/telemetry -> value=1015.16 rssi=-74 fcnt=1583
[+] iot/gateway/sensor-01/telemetry -> value=22.34 rssi=-94 fcnt=1584
[+] iot/gateway/sensor-02/telemetry -> value=47.59 rssi=-62 fcnt=1584
[+] iot/gateway/sensor-03/telemetry -> value=1013.34 rssi=-64 fcnt=1584
[+] iot/gateway/sensor-01/telemetry -> value=22.41 rssi=-91 fcnt=1585
[+] iot/gateway/sensor-02/telemetry -> value=57.34 rssi=-70 fcnt=1585
[+] iot/gateway/sensor-03/telemetry -> value=1011.66 rssi=-89 fcnt=1585
[+] iot/gateway/sensor-01/telemetry -> value=23.89 rssi=-61 fcnt=1586
[+] iot/gateway/sensor-02/telemetry -> value=47.32 rssi=-89 fcnt=1586
[+] iot/gateway/sensor-03/telemetry -> value=1013.57 rssi=-61 fcnt=1586
[+] iot/gateway/sensor-01/telemetry -> value=24.44 rssi=-84 fcnt=1587
[+] iot/gateway/sensor-02/telemetry -> value=55.74 rssi=-73 fcnt=1587
[+] iot/gateway/sensor-03/telemetry -> value=1011.21 rssi=-67 fcnt=1587
[+] iot/gateway/sensor-01/telemetry -> value=23.86 rssi=-62 fcnt=1588
[+] iot/gateway/sensor-02/telemetry -> value=56.45 rssi=-63 fcnt=1588
[+] iot/gateway/sensor-03/telemetry -> value=1013.81 rssi=-78 fcnt=1588
[+] iot/gateway/sensor-01/telemetry -> value=20.94 rssi=-83 fcnt=1589
[+] iot/gateway/sensor-02/telemetry -> value=54.92 rssi=-91 fcnt=1589
[+] iot/gateway/sensor-03/telemetry -> value=1017.27 rssi=-62 fcnt=1589
[+] iot/gateway/sensor-01/telemetry -> value=22.88 rssi=-82 fcnt=1590
[+] iot/gateway/sensor-02/telemetry -> value=56.48 rssi=-66 fcnt=1590
[+] iot/gateway/sensor-03/telemetry -> value=1014.93 rssi=-88 fcnt=1590
[+] iot/gateway/sensor-01/telemetry -> value=24.17 rssi=-70 fcnt=1591
[+] iot/gateway/sensor-02/telemetry -> value=57.29 rssi=-80 fcnt=1591
[+] iot/gateway/sensor-03/telemetry -> value=1015.56 rssi=-66 fcnt=1591
[+] iot/gateway/sensor-01/telemetry -> value=22.42 rssi=-77 fcnt=1592
[+] iot/gateway/sensor-02/telemetry -> value=57.57 rssi=-78 fcnt=1592
[+] iot/gateway/sensor-03/telemetry -> value=1012.83 rssi=-85 fcnt=1592
[+] iot/gateway/sensor-01/telemetry -> value=23.76 rssi=-78 fcnt=1593
[+] iot/gateway/sensor-02/telemetry -> value=61.48 rssi=-65 fcnt=1593
[+] iot/gateway/sensor-03/telemetry -> value=1009.58 rssi=-62 fcnt=1593
[+] iot/gateway/sensor-01/telemetry -> value=21.91 rssi=-80 fcnt=1594
[+] iot/gateway/sensor-02/telemetry -> value=52.49 rssi=-66 fcnt=1594
[+] iot/gateway/sensor-03/telemetry -> value=1014.88 rssi=-92 fcnt=1594
[+] iot/gateway/sensor-01/telemetry -> value=23.43 rssi=-69 fcnt=1595
[+] iot/gateway/sensor-02/telemetry -> value=52.74 rssi=-82 fcnt=1595
[+] iot/gateway/sensor-03/telemetry -> value=1015.45 rssi=-65 fcnt=1595
[+] iot/gateway/sensor-01/telemetry -> value=21.82 rssi=-61 fcnt=1596
[+] iot/gateway/sensor-02/telemetry -> value=53.32 rssi=-86 fcnt=1596
[+] iot/gateway/sensor-03/telemetry -> value=1010.92 rssi=-62 fcnt=1596
[+] iot/gateway/sensor-01/telemetry -> value=20.76 rssi=-88 fcnt=1597
[+] iot/gateway/sensor-02/telemetry -> value=62.67 rssi=-74 fcnt=1597
[+] iot/gateway/sensor-03/telemetry -> value=1014.35 rssi=-78 fcnt=1597
[+] iot/gateway/sensor-01/telemetry -> value=21.72 rssi=-76 fcnt=1598
[+] iot/gateway/sensor-02/telemetry -> value=53.64 rssi=-62 fcnt=1598
[+] iot/gateway/sensor-03/telemetry -> value=1013.65 rssi=-84 fcnt=1598
[+] iot/gateway/sensor-01/telemetry -> value=20.52 rssi=-68 fcnt=1599
[+] iot/gateway/sensor-02/telemetry -> value=56.99 rssi=-81 fcnt=1599
[+] iot/gateway/sensor-03/telemetry -> value=1006.93 rssi=-87 fcnt=1599
[+] iot/gateway/sensor-01/telemetry -> value=18.9 rssi=-76 fcnt=1600
[+] iot/gateway/sensor-02/telemetry -> value=49.18 rssi=-94 fcnt=1600
[+] iot/gateway/sensor-03/telemetry -> value=1012.93 rssi=-81 fcnt=1600
[+] iot/gateway/sensor-01/telemetry -> value=21.93 rssi=-79 fcnt=1601
[+] iot/gateway/sensor-02/telemetry -> value=53.86 rssi=-90 fcnt=1601
[+] iot/gateway/sensor-03/telemetry -> value=1012.84 rssi=-61 fcnt=1601
[+] iot/gateway/sensor-01/telemetry -> value=23.4 rssi=-84 fcnt=1602
[+] iot/gateway/sensor-02/telemetry -> value=54.32 rssi=-91 fcnt=1602
[+] iot/gateway/sensor-03/telemetry -> value=1013.63 rssi=-81 fcnt=1602
[+] iot/gateway/sensor-01/telemetry -> value=21.98 rssi=-66 fcnt=1603
[+] iot/gateway/sensor-02/telemetry -> value=51.93 rssi=-88 fcnt=1603
[+] iot/gateway/sensor-03/telemetry -> value=1010.89 rssi=-79 fcnt=1603
[+] iot/gateway/sensor-01/telemetry -> value=22.73 rssi=-70 fcnt=1604
[+] iot/gateway/sensor-02/telemetry -> value=58.73 rssi=-62 fcnt=1604
[+] iot/gateway/sensor-03/telemetry -> value=1010.18 rssi=-63 fcnt=1604
[+] iot/gateway/sensor-01/telemetry -> value=21.98 rssi=-60 fcnt=1605
[+] iot/gateway/sensor-02/telemetry -> value=54.35 rssi=-92 fcnt=1605
[+] iot/gateway/sensor-03/telemetry -> value=1011.06 rssi=-72 fcnt=1605
[+] iot/gateway/sensor-01/telemetry -> value=22.6 rssi=-91 fcnt=1606
[+] iot/gateway/sensor-02/telemetry -> value=55.29 rssi=-95 fcnt=1606
[+] iot/gateway/sensor-03/telemetry -> value=1015.09 rssi=-85 fcnt=1606
[+] iot/gateway/sensor-01/telemetry -> value=22.05 rssi=-95 fcnt=1607
[+] iot/gateway/sensor-02/telemetry -> value=51.41 rssi=-91 fcnt=1607
[+] iot/gateway/sensor-03/telemetry -> value=1012.9 rssi=-86 fcnt=1607
[+] iot/gateway/sensor-01/telemetry -> value=21.93 rssi=-93 fcnt=1608
[+] iot/gateway/sensor-02/telemetry -> value=57.3 rssi=-92 fcnt=1608
[+] iot/gateway/sensor-03/telemetry -> value=1012.98 rssi=-95 fcnt=1608
[+] iot/gateway/sensor-01/telemetry -> value=21.78 rssi=-92 fcnt=1609
[+] iot/gateway/sensor-02/telemetry -> value=58.27 rssi=-78 fcnt=1609
[+] iot/gateway/sensor-03/telemetry -> value=1012.0 rssi=-70 fcnt=1609
[+] iot/gateway/sensor-01/telemetry -> value=23.9 rssi=-71 fcnt=1610
[+] iot/gateway/sensor-02/telemetry -> value=52.2 rssi=-66 fcnt=1610
[+] iot/gateway/sensor-03/telemetry -> value=1016.58 rssi=-64 fcnt=1610
[+] iot/gateway/sensor-01/telemetry -> value=21.61 rssi=-69 fcnt=1611
[+] iot/gateway/sensor-02/telemetry -> value=53.44 rssi=-95 fcnt=1611
[+] iot/gateway/sensor-03/telemetry -> value=1014.54 rssi=-95 fcnt=1611
[+] iot/gateway/sensor-01/telemetry -> value=21.38 rssi=-82 fcnt=1612
[+] iot/gateway/sensor-02/telemetry -> value=56.57 rssi=-84 fcnt=1612
[+] iot/gateway/sensor-03/telemetry -> value=1009.81 rssi=-69 fcnt=1612
[+] iot/gateway/sensor-01/telemetry -> value=23.65 rssi=-76 fcnt=1613
[+] iot/gateway/sensor-02/telemetry -> value=55.41 rssi=-79 fcnt=1613
[+] iot/gateway/sensor-03/telemetry -> value=1012.01 rssi=-89 fcnt=1613
[+] iot/gateway/sensor-01/telemetry -> value=20.63 rssi=-69 fcnt=1614
[+] iot/gateway/sensor-02/telemetry -> value=52.63 rssi=-94 fcnt=1614
[+] iot/gateway/sensor-03/telemetry -> value=1015.23 rssi=-66 fcnt=1614
[+] iot/gateway/sensor-01/telemetry -> value=22.68 rssi=-64 fcnt=1615
[+] iot/gateway/sensor-02/telemetry -> value=52.04 rssi=-82 fcnt=1615
[+] iot/gateway/sensor-03/telemetry -> value=1010.63 rssi=-85 fcnt=1615
[+] iot/gateway/sensor-01/telemetry -> value=23.8 rssi=-81 fcnt=1616
[+] iot/gateway/sensor-02/telemetry -> value=53.36 rssi=-65 fcnt=1616
[+] iot/gateway/sensor-03/telemetry -> value=1013.42 rssi=-75 fcnt=1616
[+] iot/gateway/sensor-01/telemetry -> value=20.07 rssi=-94 fcnt=1617
[+] iot/gateway/sensor-02/telemetry -> value=58.4 rssi=-75 fcnt=1617
[+] iot/gateway/sensor-03/telemetry -> value=1018.64 rssi=-87 fcnt=1617
[+] iot/gateway/sensor-01/telemetry -> value=24.04 rssi=-85 fcnt=1618
[+] iot/gateway/sensor-02/telemetry -> value=56.89 rssi=-78 fcnt=1618
[+] iot/gateway/sensor-03/telemetry -> value=1013.95 rssi=-79 fcnt=1618
[+] iot/gateway/sensor-01/telemetry -> value=23.12 rssi=-91 fcnt=1619
[+] iot/gateway/sensor-02/telemetry -> value=53.74 rssi=-75 fcnt=1619
[+] iot/gateway/sensor-03/telemetry -> value=1013.23 rssi=-70 fcnt=1619
[+] iot/gateway/sensor-01/telemetry -> value=23.01 rssi=-68 fcnt=1620
[+] iot/gateway/sensor-02/telemetry -> value=57.14 rssi=-64 fcnt=1620
[+] iot/gateway/sensor-03/telemetry -> value=1016.13 rssi=-63 fcnt=1620
[+] iot/gateway/sensor-01/telemetry -> value=22.19 rssi=-69 fcnt=1621
[+] iot/gateway/sensor-02/telemetry -> value=58.47 rssi=-71 fcnt=1621
[+] iot/gateway/sensor-03/telemetry -> value=1015.0 rssi=-90 fcnt=1621
[+] iot/gateway/sensor-01/telemetry -> value=23.17 rssi=-72 fcnt=1622
[+] iot/gateway/sensor-02/telemetry -> value=56.72 rssi=-94 fcnt=1622
[+] iot/gateway/sensor-03/telemetry -> value=1011.97 rssi=-72 fcnt=1622
[+] iot/gateway/sensor-01/telemetry -> value=22.42 rssi=-74 fcnt=1623
[+] iot/gateway/sensor-02/telemetry -> value=54.27 rssi=-92 fcnt=1623
[+] iot/gateway/sensor-03/telemetry -> value=1014.91 rssi=-85 fcnt=1623
[+] iot/gateway/sensor-01/telemetry -> value=22.37 rssi=-63 fcnt=1624
[+] iot/gateway/sensor-02/telemetry -> value=53.15 rssi=-65 fcnt=1624
[+] iot/gateway/sensor-03/telemetry -> value=1015.41 rssi=-84 fcnt=1624
[+] iot/gateway/sensor-01/telemetry -> value=21.78 rssi=-89 fcnt=1625
[+] iot/gateway/sensor-02/telemetry -> value=55.53 rssi=-94 fcnt=1625
[+] iot/gateway/sensor-03/telemetry -> value=1010.15 rssi=-87 fcnt=1625
[+] iot/gateway/sensor-01/telemetry -> value=23.18 rssi=-88 fcnt=1626
[+] iot/gateway/sensor-02/telemetry -> value=52.2 rssi=-93 fcnt=1626
[+] iot/gateway/sensor-03/telemetry -> value=1013.97 rssi=-82 fcnt=1626
[+] iot/gateway/sensor-01/telemetry -> value=20.52 rssi=-88 fcnt=1627
[+] iot/gateway/sensor-02/telemetry -> value=50.45 rssi=-78 fcnt=1627
[+] iot/gateway/sensor-03/telemetry -> value=1015.1 rssi=-61 fcnt=1627
[+] iot/gateway/sensor-01/telemetry -> value=23.79 rssi=-66 fcnt=1628
[+] iot/gateway/sensor-02/telemetry -> value=54.69 rssi=-86 fcnt=1628
[+] iot/gateway/sensor-03/telemetry -> value=1012.11 rssi=-80 fcnt=1628
[+] iot/gateway/sensor-01/telemetry -> value=22.13 rssi=-84 fcnt=1629
[+] iot/gateway/sensor-02/telemetry -> value=57.04 rssi=-85 fcnt=1629
[+] iot/gateway/sensor-03/telemetry -> value=1011.78 rssi=-94 fcnt=1629
[+] iot/gateway/sensor-01/telemetry -> value=22.07 rssi=-89 fcnt=1630
[+] iot/gateway/sensor-02/telemetry -> value=51.82 rssi=-87 fcnt=1630
[+] iot/gateway/sensor-03/telemetry -> value=1012.42 rssi=-82 fcnt=1630
[+] iot/gateway/sensor-01/telemetry -> value=23.02 rssi=-79 fcnt=1631
[+] iot/gateway/sensor-02/telemetry -> value=51.74 rssi=-88 fcnt=1631
[+] iot/gateway/sensor-03/telemetry -> value=1009.86 rssi=-75 fcnt=1631
[+] iot/gateway/sensor-01/telemetry -> value=22.67 rssi=-77 fcnt=1632
[+] iot/gateway/sensor-02/telemetry -> value=54.96 rssi=-64 fcnt=1632
[+] iot/gateway/sensor-03/telemetry -> value=1014.28 rssi=-74 fcnt=1632
[+] iot/gateway/sensor-01/telemetry -> value=22.49 rssi=-72 fcnt=1633
[+] iot/gateway/sensor-02/telemetry -> value=56.14 rssi=-87 fcnt=1633
[+] iot/gateway/sensor-03/telemetry -> value=1015.94 rssi=-87 fcnt=1633
[+] iot/gateway/sensor-01/telemetry -> value=22.21 rssi=-83 fcnt=1634
[+] iot/gateway/sensor-02/telemetry -> value=58.06 rssi=-76 fcnt=1634
[+] iot/gateway/sensor-03/telemetry -> value=1012.35 rssi=-65 fcnt=1634
[+] iot/gateway/sensor-01/telemetry -> value=23.26 rssi=-74 fcnt=1635
[+] iot/gateway/sensor-02/telemetry -> value=51.97 rssi=-66 fcnt=1635
[+] iot/gateway/sensor-03/telemetry -> value=1013.61 rssi=-94 fcnt=1635
[+] iot/gateway/sensor-01/telemetry -> value=20.03 rssi=-60 fcnt=1636
[+] iot/gateway/sensor-02/telemetry -> value=56.29 rssi=-83 fcnt=1636
[+] iot/gateway/sensor-03/telemetry -> value=1012.56 rssi=-85 fcnt=1636
[+] iot/gateway/sensor-01/telemetry -> value=22.25 rssi=-66 fcnt=1637
[+] iot/gateway/sensor-02/telemetry -> value=50.87 rssi=-74 fcnt=1637
[+] iot/gateway/sensor-03/telemetry -> value=1013.11 rssi=-74 fcnt=1637
[+] iot/gateway/sensor-01/telemetry -> value=22.81 rssi=-73 fcnt=1638
[+] iot/gateway/sensor-02/telemetry -> value=55.15 rssi=-78 fcnt=1638
[+] iot/gateway/sensor-03/telemetry -> value=1010.48 rssi=-95 fcnt=1638
[+] iot/gateway/sensor-01/telemetry -> value=23.02 rssi=-73 fcnt=1639
[+] iot/gateway/sensor-02/telemetry -> value=60.72 rssi=-80 fcnt=1639
[+] iot/gateway/sensor-03/telemetry -> value=1014.91 rssi=-86 fcnt=1639
[+] iot/gateway/sensor-01/telemetry -> value=24.56 rssi=-65 fcnt=1640
[+] iot/gateway/sensor-02/telemetry -> value=50.34 rssi=-81 fcnt=1640
[+] iot/gateway/sensor-03/telemetry -> value=1013.49 rssi=-68 fcnt=1640
[+] iot/gateway/sensor-01/telemetry -> value=23.36 rssi=-94 fcnt=1641
[+] iot/gateway/sensor-02/telemetry -> value=57.51 rssi=-62 fcnt=1641
[+] iot/gateway/sensor-03/telemetry -> value=1014.13 rssi=-61 fcnt=1641
[+] iot/gateway/sensor-01/telemetry -> value=22.56 rssi=-91 fcnt=1642
[+] iot/gateway/sensor-02/telemetry -> value=56.27 rssi=-73 fcnt=1642
[+] iot/gateway/sensor-03/telemetry -> value=1009.83 rssi=-74 fcnt=1642
[+] iot/gateway/sensor-01/telemetry -> value=19.67 rssi=-85 fcnt=1643
[+] iot/gateway/sensor-02/telemetry -> value=56.13 rssi=-88 fcnt=1643
[+] iot/gateway/sensor-03/telemetry -> value=1012.7 rssi=-70 fcnt=1643
[+] iot/gateway/sensor-01/telemetry -> value=24.19 rssi=-84 fcnt=1644
[+] iot/gateway/sensor-02/telemetry -> value=54.62 rssi=-69 fcnt=1644
[+] iot/gateway/sensor-03/telemetry -> value=1014.48 rssi=-95 fcnt=1644
[+] iot/gateway/sensor-01/telemetry -> value=21.75 rssi=-61 fcnt=1645
[+] iot/gateway/sensor-02/telemetry -> value=58.38 rssi=-73 fcnt=1645
[+] iot/gateway/sensor-03/telemetry -> value=1016.44 rssi=-84 fcnt=1645
[+] iot/gateway/sensor-01/telemetry -> value=21.11 rssi=-78 fcnt=1646
[+] iot/gateway/sensor-02/telemetry -> value=57.8 rssi=-82 fcnt=1646
[+] iot/gateway/sensor-03/telemetry -> value=1015.26 rssi=-75 fcnt=1646
[+] iot/gateway/sensor-01/telemetry -> value=20.18 rssi=-76 fcnt=1647
[+] iot/gateway/sensor-02/telemetry -> value=52.23 rssi=-78 fcnt=1647
[+] iot/gateway/sensor-03/telemetry -> value=1012.99 rssi=-73 fcnt=1647
[+] iot/gateway/sensor-01/telemetry -> value=22.37 rssi=-85 fcnt=1648
[+] iot/gateway/sensor-02/telemetry -> value=50.79 rssi=-60 fcnt=1648
[+] iot/gateway/sensor-03/telemetry -> value=1010.48 rssi=-76 fcnt=1648
[+] iot/gateway/sensor-01/telemetry -> value=23.02 rssi=-68 fcnt=1649
[+] iot/gateway/sensor-02/telemetry -> value=58.62 rssi=-90 fcnt=1649
[+] iot/gateway/sensor-03/telemetry -> value=1010.9 rssi=-70 fcnt=1649
[+] iot/gateway/sensor-01/telemetry -> value=22.58 rssi=-61 fcnt=1650
[+] iot/gateway/sensor-02/telemetry -> value=48.68 rssi=-83 fcnt=1650
[+] iot/gateway/sensor-03/telemetry -> value=1015.53 rssi=-86 fcnt=1650
[+] iot/gateway/sensor-01/telemetry -> value=22.8 rssi=-65 fcnt=1651
[+] iot/gateway/sensor-02/telemetry -> value=50.16 rssi=-71 fcnt=1651
[+] iot/gateway/sensor-03/telemetry -> value=1013.94 rssi=-95 fcnt=1651
[+] iot/gateway/sensor-01/telemetry -> value=23.03 rssi=-72 fcnt=1652
[+] iot/gateway/sensor-02/telemetry -> value=54.44 rssi=-94 fcnt=1652
[+] iot/gateway/sensor-03/telemetry -> value=1011.13 rssi=-94 fcnt=1652
[+] iot/gateway/sensor-01/telemetry -> value=22.51 rssi=-61 fcnt=1653
[+] iot/gateway/sensor-02/telemetry -> value=51.49 rssi=-61 fcnt=1653
[+] iot/gateway/sensor-03/telemetry -> value=1010.42 rssi=-77 fcnt=1653
[+] iot/gateway/sensor-01/telemetry -> value=21.95 rssi=-68 fcnt=1654
[+] iot/gateway/sensor-02/telemetry -> value=56.08 rssi=-80 fcnt=1654
[+] iot/gateway/sensor-03/telemetry -> value=1015.13 rssi=-76 fcnt=1654
[+] iot/gateway/sensor-01/telemetry -> value=23.37 rssi=-69 fcnt=1655
[+] iot/gateway/sensor-02/telemetry -> value=51.61 rssi=-95 fcnt=1655
[+] iot/gateway/sensor-03/telemetry -> value=1013.35 rssi=-92 fcnt=1655
[+] iot/gateway/sensor-01/telemetry -> value=23.57 rssi=-78 fcnt=1656
[+] iot/gateway/sensor-02/telemetry -> value=52.81 rssi=-75 fcnt=1656
[+] iot/gateway/sensor-03/telemetry -> value=1010.12 rssi=-80 fcnt=1656
[+] iot/gateway/sensor-01/telemetry -> value=21.96 rssi=-67 fcnt=1657
[+] iot/gateway/sensor-02/telemetry -> value=55.77 rssi=-73 fcnt=1657
[+] iot/gateway/sensor-03/telemetry -> value=1014.86 rssi=-79 fcnt=1657
[+] iot/gateway/sensor-01/telemetry -> value=22.96 rssi=-84 fcnt=1658
[+] iot/gateway/sensor-02/telemetry -> value=49.82 rssi=-72 fcnt=1658
[+] iot/gateway/sensor-03/telemetry -> value=1010.47 rssi=-93 fcnt=1658
[+] iot/gateway/sensor-01/telemetry -> value=21.47 rssi=-68 fcnt=1659
[+] iot/gateway/sensor-02/telemetry -> value=53.32 rssi=-95 fcnt=1659
[+] iot/gateway/sensor-03/telemetry -> value=1014.46 rssi=-74 fcnt=1659
[+] iot/gateway/sensor-01/telemetry -> value=24.26 rssi=-79 fcnt=1660
[+] iot/gateway/sensor-02/telemetry -> value=57.35 rssi=-62 fcnt=1660
[+] iot/gateway/sensor-03/telemetry -> value=1014.54 rssi=-71 fcnt=1660
[+] iot/gateway/sensor-01/telemetry -> value=23.29 rssi=-88 fcnt=1661
[+] iot/gateway/sensor-02/telemetry -> value=59.39 rssi=-92 fcnt=1661
[+] iot/gateway/sensor-03/telemetry -> value=1015.55 rssi=-95 fcnt=1661
[+] iot/gateway/sensor-01/telemetry -> value=20.6 rssi=-63 fcnt=1662
[+] iot/gateway/sensor-02/telemetry -> value=47.93 rssi=-92 fcnt=1662
[+] iot/gateway/sensor-03/telemetry -> value=1011.17 rssi=-67 fcnt=1662
[+] iot/gateway/sensor-01/telemetry -> value=23.31 rssi=-69 fcnt=1663
[+] iot/gateway/sensor-02/telemetry -> value=55.48 rssi=-91 fcnt=1663
[+] iot/gateway/sensor-03/telemetry -> value=1015.03 rssi=-91 fcnt=1663
[+] iot/gateway/sensor-01/telemetry -> value=22.5 rssi=-72 fcnt=1664
[+] iot/gateway/sensor-02/telemetry -> value=55.04 rssi=-92 fcnt=1664
[+] iot/gateway/sensor-03/telemetry -> value=1012.26 rssi=-69 fcnt=1664
[+] iot/gateway/sensor-01/telemetry -> value=24.25 rssi=-65 fcnt=1665
[+] iot/gateway/sensor-02/telemetry -> value=56.45 rssi=-94 fcnt=1665
[+] iot/gateway/sensor-03/telemetry -> value=1015.47 rssi=-87 fcnt=1665
[+] iot/gateway/sensor-01/telemetry -> value=22.78 rssi=-61 fcnt=1666
[+] iot/gateway/sensor-02/telemetry -> value=58.99 rssi=-77 fcnt=1666
[+] iot/gateway/sensor-03/telemetry -> value=1015.21 rssi=-66 fcnt=1666
[+] iot/gateway/sensor-01/telemetry -> value=23.73 rssi=-95 fcnt=1667
[+] iot/gateway/sensor-02/telemetry -> value=51.07 rssi=-81 fcnt=1667
[+] iot/gateway/sensor-03/telemetry -> value=1013.46 rssi=-60 fcnt=1667
[+] iot/gateway/sensor-01/telemetry -> value=23.71 rssi=-65 fcnt=1668
[+] iot/gateway/sensor-02/telemetry -> value=53.93 rssi=-81 fcnt=1668
[+] iot/gateway/sensor-03/telemetry -> value=1017.64 rssi=-78 fcnt=1668
[+] iot/gateway/sensor-01/telemetry -> value=20.89 rssi=-92 fcnt=1669
[+] iot/gateway/sensor-02/telemetry -> value=52.92 rssi=-81 fcnt=1669
[+] iot/gateway/sensor-03/telemetry -> value=1012.44 rssi=-86 fcnt=1669
[+] iot/gateway/sensor-01/telemetry -> value=20.54 rssi=-91 fcnt=1670
[+] iot/gateway/sensor-02/telemetry -> value=49.13 rssi=-80 fcnt=1670
[+] iot/gateway/sensor-03/telemetry -> value=1011.64 rssi=-64 fcnt=1670
[+] iot/gateway/sensor-01/telemetry -> value=23.34 rssi=-94 fcnt=1671
[+] iot/gateway/sensor-02/telemetry -> value=52.95 rssi=-93 fcnt=1671
[+] iot/gateway/sensor-03/telemetry -> value=1014.62 rssi=-75 fcnt=1671
[+] iot/gateway/sensor-01/telemetry -> value=22.07 rssi=-75 fcnt=1672
[+] iot/gateway/sensor-02/telemetry -> value=51.98 rssi=-72 fcnt=1672
[+] iot/gateway/sensor-03/telemetry -> value=1017.17 rssi=-90 fcnt=1672
[+] iot/gateway/sensor-01/telemetry -> value=24.3 rssi=-75 fcnt=1673
[+] iot/gateway/sensor-02/telemetry -> value=53.95 rssi=-78 fcnt=1673
[+] iot/gateway/sensor-03/telemetry -> value=1012.33 rssi=-71 fcnt=1673
[+] iot/gateway/sensor-01/telemetry -> value=22.44 rssi=-71 fcnt=1674
[+] iot/gateway/sensor-02/telemetry -> value=56.98 rssi=-68 fcnt=1674
[+] iot/gateway/sensor-03/telemetry -> value=1011.3 rssi=-77 fcnt=1674
[+] iot/gateway/sensor-01/telemetry -> value=24.96 rssi=-65 fcnt=1675
[+] iot/gateway/sensor-02/telemetry -> value=53.75 rssi=-88 fcnt=1675
[+] iot/gateway/sensor-03/telemetry -> value=1014.37 rssi=-73 fcnt=1675
[+] iot/gateway/sensor-01/telemetry -> value=25.73 rssi=-95 fcnt=1676
[+] iot/gateway/sensor-02/telemetry -> value=56.78 rssi=-93 fcnt=1676
[+] iot/gateway/sensor-03/telemetry -> value=1012.86 rssi=-62 fcnt=1676
[+] iot/gateway/sensor-01/telemetry -> value=22.55 rssi=-83 fcnt=1677
[+] iot/gateway/sensor-02/telemetry -> value=50.78 rssi=-74 fcnt=1677
[+] iot/gateway/sensor-03/telemetry -> value=1012.62 rssi=-61 fcnt=1677
[+] iot/gateway/sensor-01/telemetry -> value=21.6 rssi=-83 fcnt=1678
[+] iot/gateway/sensor-02/telemetry -> value=52.75 rssi=-62 fcnt=1678
[+] iot/gateway/sensor-03/telemetry -> value=1011.77 rssi=-66 fcnt=1678
[+] iot/gateway/sensor-01/telemetry -> value=23.55 rssi=-66 fcnt=1679
[+] iot/gateway/sensor-02/telemetry -> value=59.32 rssi=-87 fcnt=1679
[+] iot/gateway/sensor-03/telemetry -> value=1012.78 rssi=-69 fcnt=1679
[+] iot/gateway/sensor-01/telemetry -> value=22.83 rssi=-60 fcnt=1680
[+] iot/gateway/sensor-02/telemetry -> value=54.15 rssi=-79 fcnt=1680
[+] iot/gateway/sensor-03/telemetry -> value=1014.38 rssi=-66 fcnt=1680
[+] iot/gateway/sensor-01/telemetry -> value=20.78 rssi=-72 fcnt=1681
[+] iot/gateway/sensor-02/telemetry -> value=54.76 rssi=-84 fcnt=1681
[+] iot/gateway/sensor-03/telemetry -> value=1009.72 rssi=-70 fcnt=1681
[+] iot/gateway/sensor-01/telemetry -> value=23.22 rssi=-64 fcnt=1682
[+] iot/gateway/sensor-02/telemetry -> value=53.15 rssi=-93 fcnt=1682
[+] iot/gateway/sensor-03/telemetry -> value=1013.71 rssi=-67 fcnt=1682
[+] iot/gateway/sensor-01/telemetry -> value=24.08 rssi=-68 fcnt=1683
